security,datetime,close,RSI,STOCHASTIC,ATR
EUR_USD,2010-12-30 22:00:00,1.32855,,,
EUR_USD,2010-12-31 22:00:00,1.33815,,,
EUR_USD,2011-01-01 22:00:00,1.3328,,,
EUR_USD,2011-01-02 22:00:00,1.32512,,,
EUR_USD,2011-01-03 22:00:00,1.32919,,,
EUR_USD,2011-01-04 22:00:00,1.31258,,,0.007796000000000003
EUR_USD,2011-01-05 22:00:00,1.29978,,,0.007134799999999979
EUR_USD,2011-01-06 22:00:00,1.29057,,,0.006175839999999985
EUR_USD,2011-01-08 22:00:00,1.28607,,,0.005192671999999996
EUR_USD,2011-01-09 22:00:00,1.28742,,,0.006228137599999996
EUR_USD,2011-01-10 22:00:00,1.29048,,,0.007358510079999976
EUR_USD,2011-01-11 22:00:00,1.29622,,,0.010684808063999972
EUR_USD,2011-01-12 22:00:00,1.30893,,,0.016963846451200002
EUR_USD,2011-01-13 22:00:00,1.33145,,,0.020929077160960024
EUR_USD,2011-01-14 22:00:00,1.33865,,,0.018183261728767997
EUR_USD,2011-01-15 22:00:00,1.33788,,,0.01515860938301441
EUR_USD,2011-01-16 22:00:00,1.32446,,,0.012254887506411523
EUR_USD,2011-01-17 22:00:00,1.32537,,,0.014245910005129231
EUR_USD,2011-01-18 22:00:00,1.33685,,,0.017098728004103392
EUR_USD,2011-01-19 22:00:00,1.33963,,,0.01676498240328268
EUR_USD,2011-01-20 22:00:00,1.3449,,,0.01799598592262611
EUR_USD,2011-01-21 22:00:00,1.36173,,84.59726544859654,0.017842788738100905
EUR_USD,2011-01-22 22:00:00,1.35948,,89.55937452570214,0.014846230990480696
EUR_USD,2011-01-23 22:00:00,1.35408,,91.44360787865928,0.013696984792384535
EUR_USD,2011-01-24 22:00:00,1.3573,,86.52187100280132,0.014225587833907632
EUR_USD,2011-01-25 22:00:00,1.3641,,85.57045075729359,0.014344470267126118
EUR_USD,2011-01-26 22:00:00,1.36376,,86.9713670543119,0.013827576213700893
EUR_USD,2011-01-27 22:00:00,1.35837,,85.64530231766874,0.01323406097096069
EUR_USD,2011-01-28 22:00:00,1.36111,,83.23502722323047,0.011135248776768546
EUR_USD,2011-01-29 22:00:00,1.35754,,80.24667020621855,0.008932199021414816
EUR_USD,2011-01-30 22:00:00,1.35708,56.99161887957657,78.8820755664924,0.010417759217131839
EUR_USD,2011-01-31 22:00:00,1.36903,59.44860621764137,77.27993128379741,0.013778207373705475
EUR_USD,2011-02-01 22:00:00,1.37678,60.94545676236539,79.3220838121356,0.014448565898964398
EUR_USD,2011-02-02 22:00:00,1.36099,56.54619574394847,72.4841860256211,0.012718852719171524
EUR_USD,2011-02-03 22:00:00,1.35438,54.8321735458181,60.95708988168786,0.011567082175337234
EUR_USD,2011-02-04 22:00:00,1.35809,55.613371178103286,49.955853787744786,0.009995665740269808
EUR_USD,2011-02-05 22:00:00,1.35464,54.703220981470636,46.21814115015584,0.008424532592215853
EUR_USD,2011-02-06 22:00:00,1.35086,53.7069887019999,40.15243299844165,0.008343626073772667
EUR_USD,2011-02-07 22:00:00,1.35727,55.14014981626437,31.906370186556813,0.010274900859018138
EUR_USD,2011-02-08 22:00:00,1.36114,55.991084917447985,29.00893437296936,0.011651920687214525
EUR_USD,2011-02-09 22:00:00,1.35776,55.047661854052066,22.05610995266942,0.011821536549771612
EUR_USD,2011-02-10 22:00:00,1.34977,52.86923024764799,6.174494422930579,0.010323229239817279
EUR_USD,2011-02-11 22:00:00,1.35514,54.13126857613324,-5.708221626452115,0.009348583391853859
EUR_USD,2011-02-12 22:00:00,1.35054,52.87657371062597,-12.259848211162991,0.007546866713483089
EUR_USD,2011-02-13 22:00:00,1.34291,50.85399713524319,-12.380830301668718,0.007095493370786475
EUR_USD,2011-02-14 22:00:00,1.34614,51.66368282920718,-14.811572035359555,0.00810439469662919
EUR_USD,2011-02-15 22:00:00,1.34624,51.689174215826725,-12.019635650231633,0.009015515757303375
EUR_USD,2011-02-16 22:00:00,1.3537,53.57847619151676,-0.10185284480189487,0.010342412605842689
EUR_USD,2011-02-17 22:00:00,1.35458,53.79895952958856,7.591111111111086,0.011835930084674172
EUR_USD,2011-02-18 22:00:00,1.36931,57.30992555384585,28.097777777777637,0.012414744067739365
EUR_USD,2011-02-19 22:00:00,1.36931,57.30992555384585,41.973333333333265,0.01058579525419147
EUR_USD,2011-02-20 22:00:00,1.36479,55.91457885143395,51.04888888888885,0.008922636203353176
EUR_USD,2011-02-21 22:00:00,1.35258,52.35260237721314,36.54553459119485,0.008252108962682556
EUR_USD,2011-02-22 22:00:00,1.36485,55.31203669723738,36.18486622025633,0.011815687170146052
EUR_USD,2011-02-23 22:00:00,1.37048,56.59179637648612,43.61050356316476,0.012898549736116857
EUR_USD,2011-02-24 22:00:00,1.3724,57.02596663345675,62.277748330725444,0.012982839788893486
EUR_USD,2011-02-25 22:00:00,1.37534,57.696216633935016,69.59115179304455,0.010984271831114755
EUR_USD,2011-02-26 22:00:00,1.37424,57.35001203616985,72.09258205274159,0.008951417464891812
EUR_USD,2011-02-27 22:00:00,1.37115,56.367132064925336,69.90032330136138,0.009421133971913468
EUR_USD,2011-02-28 22:00:00,1.3763,57.619424699108684,69.57395600945063,0.010390907177530776
EUR_USD,2011-03-01 22:00:00,1.37434,56.97562134383908,66.49722944094856,0.010864725742024597
EUR_USD,2011-03-02 22:00:00,1.38334,59.14406985835159,69.80045917426547,0.013339780593619708
EUR_USD,2011-03-03 22:00:00,1.3941,61.54136441496584,73.91875996269188,0.014145824474895744
EUR_USD,2011-03-04 22:00:00,1.39868,62.50999517573588,84.76394246365098,0.012256659579916625
EUR_USD,2011-03-05 22:00:00,1.39815,62.3220894395501,92.82740954210702,0.010017327663933312
EUR_USD,2011-03-06 22:00:00,1.39556,61.389201013656255,92.1824699515007,0.009103862131146641
EUR_USD,2011-03-07 22:00:00,1.38626,58.15560529425295,81.12150967088179,0.007949089704917324
EUR_USD,2011-03-08 22:00:00,1.38562,57.93834512730707,68.70529913103313,0.007935271763933837
EUR_USD,2011-03-09 22:00:00,1.37756,55.24932631788272,51.07881070643924,0.0077142174111470485
EUR_USD,2011-03-10 22:00:00,1.37522,54.48979273325166,38.91296868035408,0.008965373928917646
EUR_USD,2011-03-11 22:00:00,1.39029,58.3082728521709,41.46573329876427,0.010186299143134101
EUR_USD,2011-03-12 22:00:00,1.39029,58.3082728521709,52.46737533488918,0.009799039314507256
EUR_USD,2011-03-13 21:00:00,1.39047,58.35293831647698,65.64687581021542,0.009845231451605803
EUR_USD,2011-03-14 21:00:00,1.38556,56.6406287785358,56.14616171150417,0.010042185161284621
EUR_USD,2011-03-15 21:00:00,1.38672,56.94937295995515,47.73870066437225,0.010969748129027703
EUR_USD,2011-03-16 21:00:00,1.3869,56.998524478120004,38.64872974158908,0.012475798503222155
EUR_USD,2011-03-17 21:00:00,1.39808,59.93745011992177,43.914177449368545,0.016284638802577724
EUR_USD,2011-03-18 21:00:00,1.41819,64.457532397915,63.644522708268624,0.017049711042062193
EUR_USD,2011-03-19 21:00:00,1.41667,63.89386658199937,81.56878812777816,0.013971768833649754
EUR_USD,2011-03-20 21:00:00,1.4139,62.8576146437051,90.04023985242681,0.012643415066919772
EUR_USD,2011-03-21 21:00:00,1.41794,63.7447740354109,85.1238625977829,0.012302732053535853
EUR_USD,2011-03-22 21:00:00,1.40853,60.27575987860653,75.59022199133504,0.010544185642828708
EUR_USD,2011-03-23 21:00:00,1.4054,59.1677978848875,68.49841199497733,0.011131348514262954
EUR_USD,2011-03-24 21:00:00,1.40555,59.204973620052364,59.347071423295624,0.011699078811410373
EUR_USD,2011-03-25 21:00:00,1.40882,60.025735162657725,59.561267449589955,0.010013263049128276
EUR_USD,2011-03-26 21:00:00,1.40208,57.55662481276738,57.1090922520126,0.008010610439302622
EUR_USD,2011-03-27 21:00:00,1.40213,57.57001877951275,54.58305635571304,0.008300488351442103
EUR_USD,2011-03-28 21:00:00,1.40471,58.27291356843052,51.54738163823018,0.009190390681153647
EUR_USD,2011-03-29 21:00:00,1.40524,58.41929592798092,53.88137971785204,0.009362312544922941
EUR_USD,2011-03-30 21:00:00,1.41164,60.16497011610115,58.040465498583224,0.01110585003593833
EUR_USD,2011-03-31 21:00:00,1.40621,58.02679605964225,55.104725068795254,0.01146668002875066
EUR_USD,2011-04-01 21:00:00,1.42339,62.400307169822455,68.19571865443388,0.012609344023000523
EUR_USD,2011-04-02 21:00:00,1.42089,61.43664303486725,77.03555045871519,0.010259475218400435
EUR_USD,2011-04-03 21:00:00,1.41932,60.826384486231206,88.02106247364196,0.009403580174720368
EUR_USD,2011-04-04 21:00:00,1.41518,59.22169440235512,78.84955460302207,0.008574864139776303
EUR_USD,2011-04-05 21:00:00,1.42088,60.69844341428557,68.29798737140904,0.010815891311821025
EUR_USD,2011-04-06 21:00:00,1.42427,61.555018171952035,63.554618003835905,0.011218713049456843
EUR_USD,2011-04-07 21:00:00,1.42916,62.765973012426024,59.44456573493854,0.01388497043956549
EUR_USD,2011-04-08 21:00:00,1.44732,66.78526305118423,72.65191112670648,0.014939976351652406
EUR_USD,2011-04-09 21:00:00,1.44441,65.6112098281452,80.92360489406143,0.012151981081321948
EUR_USD,2011-04-10 21:00:00,1.4421,64.67751973856465,90.57743957027743,0.010515584865057565
EUR_USD,2011-04-11 21:00:00,1.43779,62.94850509608453,81.83882746683248,0.010376467892046087
EUR_USD,2011-04-12 21:00:00,1.44139,63.78503575440683,77.71761664826276,0.011151174313636889
EUR_USD,2011-04-13 21:00:00,1.43656,61.84699624743687,71.95860288675209,0.010928939450909522
EUR_USD,2011-04-14 21:00:00,1.43909,62.46498008997459,72.80445372303411,0.011499151560727599
EUR_USD,2011-04-15 21:00:00,1.44303,63.419525678972796,73.945720250522,0.009987321248582091
EUR_USD,2011-04-16 21:00:00,1.44088,62.52197657272799,76.1388270458905,0.007989856998865673
EUR_USD,2011-04-17 21:00:00,1.41572,53.376959970169175,55.39723707894419,0.00662788559909253
EUR_USD,2011-04-18 21:00:00,1.42058,54.70096501072395,34.970027473052674,0.009222308479273992
EUR_USD,2011-04-19 21:00:00,1.43285,57.8287512323998,24.866636459644862,0.014205846783419206
EUR_USD,2011-04-20 21:00:00,1.45057,61.77214753409354,43.50115917453453,0.017764677426735372
EUR_USD,2011-04-21 21:00:00,1.45346,62.36588311369927,61.32973134164185,0.015873741941388308
EUR_USD,2011-04-22 21:00:00,1.45672,63.03582511154681,73.6821614887487,0.013350993553110655
EUR_USD,2011-04-23 21:00:00,1.45482,62.366455801152604,76.9913571595422,0.010680794842488524
EUR_USD,2011-04-24 21:00:00,1.45258,61.56908789972169,76.26131580275087,0.010116635873990814
EUR_USD,2011-04-25 21:00:00,1.44938,60.42734991574291,69.69600547138474,0.010729308699192646
EUR_USD,2011-04-26 21:00:00,1.46332,63.47930939657833,67.89272348417008,0.014605446959354134
EUR_USD,2011-04-27 21:00:00,1.47693,66.1184667917173,71.692294285513,0.01666035756748331
EUR_USD,2011-04-28 21:00:00,1.48042,66.75575134322835,80.58460807904919,0.015502286053986637
EUR_USD,2011-04-29 21:00:00,1.48074,66.81495663608514,86.35895852629424,0.012465828843189286
EUR_USD,2011-04-30 21:00:00,1.48074,66.81495663608514,88.31944015642692,0.009972663074551429
EUR_USD,2011-05-01 21:00:00,1.47628,65.08608187678738,85.38244975095995,0.009866130459641166
EUR_USD,2011-05-02 21:00:00,1.47545,64.76346549714123,81.86637965878329,0.010440904367712929
EUR_USD,2011-05-03 21:00:00,1.47752,65.20839202063226,77.91464470987074,0.012066723494170338
EUR_USD,2011-05-04 21:00:00,1.45103,55.86932667730328,64.55747788789749,0.012133378795336266
EUR_USD,2011-05-05 21:00:00,1.43102,50.24604086903336,42.16713881019841,0.011254703036268984
EUR_USD,2011-05-06 21:00:00,1.4314,50.344226116625364,20.391879131256037,0.009079762429015198
EUR_USD,2011-05-07 21:00:00,1.4314,50.344226116625364,11.123701605288126,0.008915809943212146
EUR_USD,2011-05-08 21:00:00,1.42545,48.73276607898322,4.368158555780786,0.009698647954569697
EUR_USD,2011-05-09 21:00:00,1.42709,49.196441571949755,-1.6938085108884833,0.010922918363655748
EUR_USD,2011-05-10 21:00:00,1.41729,46.59156562746858,-12.972426274885576,0.011784334690924615
EUR_USD,2011-05-11 21:00:00,1.41232,45.33230753517789,-12.875173620220552,0.01150146775273969
EUR_USD,2011-05-12 21:00:00,1.40666,43.93341076870918,-16.172855971989947,0.013535174202191767
EUR_USD,2011-05-13 21:00:00,1.41184,45.52493118023207,-8.661943590429162,0.011864139361753406
EUR_USD,2011-05-14 21:00:00,1.40723,44.365492446515134,-7.461823163121692,0.009491311489402725
EUR_USD,2011-05-15 21:00:00,1.40484,43.7676700691505,-3.5461638207164783,0.011039049191522196
EUR_USD,2011-05-16 21:00:00,1.4121,46.05202702765784,-2.3723719626707704,0.012629239353217725
EUR_USD,2011-05-17 21:00:00,1.41953,48.27656930055323,3.58811290385888,0.0134213914825742
EUR_USD,2011-05-18 21:00:00,1.42068,48.61582503943888,9.806461743807017,0.013343113186059382
EUR_USD,2011-05-19 21:00:00,1.41335,46.60043440395161,10.297177403525227,0.013450490548847529
EUR_USD,2011-05-20 21:00:00,1.41561,47.29728913326136,8.758293094649188,0.01121239243907801
EUR_USD,2011-05-21 21:00:00,1.41094,46.013707617193,4.934636674125543,0.008969913951262409
EUR_USD,2011-05-22 21:00:00,1.39698,42.4511003367884,-1.4917756055431373,0.007923931161009898
EUR_USD,2011-05-23 21:00:00,1.40021,43.49818898567537,-5.824458363774322,0.00960714492880788
EUR_USD,2011-05-24 21:00:00,1.40138,43.8808061487447,-8.628899540197205,0.010011715943046309
EUR_USD,2011-05-25 21:00:00,1.40681,45.64788430246447,-2.1357220817297446,0.011869372754437021
EUR_USD,2011-05-26 21:00:00,1.41252,47.44797074128259,6.1987397949072935,0.014617498203549645
EUR_USD,2011-05-27 21:00:00,1.43175,52.88433629725126,31.078456211468662,0.015539998562839732
EUR_USD,2011-05-28 21:00:00,1.43091,52.63827457168005,52.55449625895981,0.012751998850271751
EUR_USD,2011-05-29 21:00:00,1.42573,51.12091212451896,64.61121935219212,0.01047559908021742
EUR_USD,2011-05-30 21:00:00,1.42791,51.72673318540545,62.297012677804524,0.011722479264173937
EUR_USD,2011-05-31 21:00:00,1.43212,52.89315111604058,61.274083295463214,0.012969983411339144
EUR_USD,2011-06-01 21:00:00,1.43073,52.460205401579294,61.224465713896855,0.014231986729071309
EUR_USD,2011-06-02 21:00:00,1.44512,56.29169150196507,63.35563368002172,0.018091589383257015
EUR_USD,2011-06-03 21:00:00,1.46353,60.50451843547953,74.09562006620841,0.01815527150660562
EUR_USD,2011-06-04 21:00:00,1.46078,59.616588090779615,86.91876750700293,0.014524217205284497
EUR_USD,2011-06-05 21:00:00,1.45575,58.00586261705939,92.15325212653885,0.012623373764227603
EUR_USD,2011-06-06 21:00:00,1.45638,58.15235708749814,85.75372693955633,0.012874699011382062
EUR_USD,2011-06-07 21:00:00,1.45648,58.17631437123016,80.94620281999634,0.012929759209105648
EUR_USD,2011-06-08 21:00:00,1.44776,55.31948410501691,75.1965469400339,0.012119807367284519
EUR_USD,2011-06-09 21:00:00,1.43224,50.73254114773376,62.79225116900462,0.011161845893827628
EUR_USD,2011-06-10 21:00:00,1.4347,51.39339759304685,51.60063717177945,0.009421476715062129
EUR_USD,2011-06-11 21:00:00,1.42879,49.73538404896615,41.85293664251582,0.007537181372049704
EUR_USD,2011-06-12 21:00:00,1.43214,50.66860551392212,40.5288819638308,0.008875745097639757
EUR_USD,2011-06-13 21:00:00,1.43787,52.237670471007235,41.07962675450983,0.010614596078111823
EUR_USD,2011-06-14 21:00:00,1.41563,46.32194833749766,29.474204458504754,0.009949676862489463
EUR_USD,2011-06-15 21:00:00,1.4074,44.397225900630175,9.849701312129667,0.009269741489991582
EUR_USD,2011-06-16 21:00:00,1.41278,45.91689354637495,-9.44158012808902,0.012725793191993282
EUR_USD,2011-06-17 21:00:00,1.4313,50.713781951891505,-1.5876089060988263,0.013884634553594644
EUR_USD,2011-06-18 21:00:00,1.42635,49.499863641380614,10.642142626653694,0.011107707642875716
EUR_USD,2011-06-19 21:00:00,1.41916,47.78128948175012,14.759599870926076,0.01017216611430056
EUR_USD,2011-06-20 21:00:00,1.43034,50.54330151461241,14.140045175863108,0.012753732891440446
EUR_USD,2011-06-21 21:00:00,1.43417,51.45329731499523,19.186834462729802,0.012974986313152354
EUR_USD,2011-06-22 21:00:00,1.41265,46.48204048009221,14.98547918683434,0.010691989050521886
EUR_USD,2011-06-23 21:00:00,1.4142,46.86455681434243,4.569215876088904,0.0121515912404175
EUR_USD,2011-06-24 21:00:00,1.41878,48.00062807388157,-5.363020329138603,0.010637272992334006
EUR_USD,2011-06-25 21:00:00,1.4168,47.54599795673309,-2.684737011939442,0.009225818393867232
EUR_USD,2011-06-26 21:00:00,1.41027,46.057716959105775,-5.2306914185578846,0.009902654715093788
EUR_USD,2011-06-27 21:00:00,1.42376,49.439927820339754,-1.680573602532876,0.01381212377207507
EUR_USD,2011-06-28 21:00:00,1.43284,51.55496397301424,12.428667397923585,0.015259699017660059
EUR_USD,2011-06-29 21:00:00,1.44272,53.73353048538721,40.443067499476314,0.016397759214128053
EUR_USD,2011-06-30 21:00:00,1.44366,53.93740554545597,59.38122276856976,0.01561220737130244
EUR_USD,2011-07-01 21:00:00,1.45253,55.83706055069525,76.98397909297798,0.014263765897041984
EUR_USD,2011-07-02 21:00:00,1.45135,55.52194296498444,83.84842784197797,0.011741012717633574
EUR_USD,2011-07-03 21:00:00,1.4496,55.045347387532786,87.31961903697233,0.010680810174106862
EUR_USD,2011-07-04 21:00:00,1.43968,52.407349586482916,74.53879681060518,0.009694648139285474
EUR_USD,2011-07-05 21:00:00,1.42863,49.6646690722792,53.06204428310412,0.00914771851142835
EUR_USD,2011-07-06 21:00:00,1.42212,48.129568067274775,29.440253491532754,0.009078174809142664
EUR_USD,2011-07-07 21:00:00,1.42058,47.76824830585126,12.808681534649478,0.010228539847314111
EUR_USD,2011-07-08 21:00:00,1.42582,49.11293460484174,10.407587798000772,0.009350831877851302
EUR_USD,2011-07-09 21:00:00,1.42041,47.79864459868395,8.946423993847906,0.008282665502281012
EUR_USD,2011-07-10 21:00:00,1.39864,43.00765225482906,-9.800905750661924,0.007098132401824837
EUR_USD,2011-07-11 21:00:00,1.38372,40.15417599183411,-27.513217000075652,0.007192505921459842
EUR_USD,2011-07-12 21:00:00,1.39516,43.14622231976794,-30.280364186653667,0.012862004737167854
EUR_USD,2011-07-13 21:00:00,1.41156,47.07061444387508,-5.357053391608641,0.016903603789734316
EUR_USD,2011-07-14 21:00:00,1.40926,46.60390922112843,12.77916320310329,0.01519288303178747
EUR_USD,2011-07-15 21:00:00,1.416,48.16201250679284,24.328068717096084,0.01350230642542997
EUR_USD,2011-07-16 21:00:00,1.41058,47.020612913831265,23.78498198947071,0.010957845140343977
EUR_USD,2011-07-17 21:00:00,1.40145,45.15577481358004,19.45691327237463,0.009352276112275203
EUR_USD,2011-07-18 21:00:00,1.40691,46.4691892654932,14.419506788584199,0.011539820889820147
EUR_USD,2011-07-19 21:00:00,1.41336,47.99126923029623,15.96009975062355,0.012637856711856094
EUR_USD,2011-07-20 21:00:00,1.41393,48.12610988856626,22.876142975893618,0.016110285369484882
EUR_USD,2011-07-21 21:00:00,1.43241,52.27595795237145,37.007481296758066,0.018848228295587917
EUR_USD,2011-07-22 21:00:00,1.43598,53.02692669428372,49.542809642560286,0.015792582636470348
EUR_USD,2011-07-23 21:00:00,1.43598,53.02692669428372,62.660587023747844,0.013274066109176252
EUR_USD,2011-07-24 21:00:00,1.43252,52.175387349495026,67.11998275211404,0.011771252887340999
EUR_USD,2011-07-25 21:00:00,1.43576,52.90795540470772,69.01399718485986,0.013423002309872797
EUR_USD,2011-07-26 21:00:00,1.43394,52.44116866366685,68.4875126988241,0.014308401847898267
EUR_USD,2011-07-27 21:00:00,1.42544,50.29722981603953,61.31611013744217,0.012666721478318613
EUR_USD,2011-07-28 21:00:00,1.42297,49.68659640308449,53.26067536180096,0.013313377182654896
EUR_USD,2011-07-29 21:00:00,1.4396,53.609304022571436,56.6315287951879,0.013976701746123903
EUR_USD,2011-07-30 21:00:00,1.43791,53.173476144814764,64.05812637722586,0.011467361396899132
EUR_USD,2011-07-31 21:00:00,1.41851,48.49199605493962,61.40194151628839,0.010665889117519312
EUR_USD,2011-08-01 21:00:00,1.41516,47.741156068225514,39.4963068077634,0.01048671129401546
EUR_USD,2011-08-02 21:00:00,1.41434,47.55470574820816,17.95205313792179,0.012251369035212355
EUR_USD,2011-08-03 21:00:00,1.40894,46.322273005908244,3.7133191723702565,0.014385095228169897
EUR_USD,2011-08-04 21:00:00,1.40554,45.55332282306554,-2.2400319124699317,0.01567607618253591
EUR_USD,2011-08-05 21:00:00,1.428,51.10044052530815,9.366925608871654,0.017432860946028715
EUR_USD,2011-08-06 21:00:00,1.428,51.10044052530815,25.222172013857204,0.016792288756822968
EUR_USD,2011-08-07 21:00:00,1.41297,47.62561994533258,30.817894261183653,0.016501831005458403
EUR_USD,2011-08-08 21:00:00,1.41528,48.185806575018965,21.23813827383627,0.018135464804366716
EUR_USD,2011-08-09 21:00:00,1.41624,48.422972701826424,12.381382738364062,0.01946837184349336
EUR_USD,2011-08-10 21:00:00,1.4104,47.06719918707202,10.445850278656302,0.018208697474794713
EUR_USD,2011-08-11 21:00:00,1.41499,48.24536931549337,10.227443892152216,0.01831895797983575
EUR_USD,2011-08-12 21:00:00,1.42485,50.684601630905206,16.711854194908664,0.016627166383868595
EUR_USD,2011-08-13 21:00:00,1.42266,50.14161056077703,25.945172465732544,0.013769733107094879
EUR_USD,2011-08-14 21:00:00,1.42483,50.68317561104399,33.35592709745425,0.016033786485675917
EUR_USD,2011-08-15 21:00:00,1.43545,53.253845518457105,44.338732301551175,0.017301029188540734
EUR_USD,2011-08-16 21:00:00,1.43249,52.465323157982816,52.510747722519206,0.017098823350832616
EUR_USD,2011-08-17 21:00:00,1.42715,51.05450856835955,54.849377309899815,0.016211058680666073
EUR_USD,2011-08-18 21:00:00,1.42594,50.734714663314776,45.23865691593909,0.016590846944532875
EUR_USD,2011-08-19 21:00:00,1.4396,54.092899032614014,50.82959817567013,0.0160046775556263
EUR_USD,2011-08-20 21:00:00,1.43733,53.466367936633915,58.83463080915294,0.012901742044501062
EUR_USD,2011-08-21 21:00:00,1.43475,52.74803502507699,65.76236533773672,0.011543393635600863
EUR_USD,2011-08-22 21:00:00,1.4354,52.9129134422253,62.459699614688844,0.012288714908480713
EUR_USD,2011-08-23 21:00:00,1.43795,53.57040310609784,62.9472359833293,0.012374971926784585
EUR_USD,2011-08-24 21:00:00,1.43281,52.0547708336945,57.72662202538475,0.011801977541427651
EUR_USD,2011-08-25 21:00:00,1.4329,52.07932891700652,52.083220451964415,0.012915582033142144
EUR_USD,2011-08-26 21:00:00,1.44989,56.436877129426605,61.11111111111089,0.013730465626513682
EUR_USD,2011-08-27 21:00:00,1.4483,55.94438104146679,76.31527287004297,0.011176372501210962
EUR_USD,2011-08-28 21:00:00,1.44661,55.4126869220792,87.38423224400378,0.010255098000968807
EUR_USD,2011-08-29 21:00:00,1.43847,52.9072607075176,74.46117070257338,0.009544078400775077
EUR_USD,2011-08-30 21:00:00,1.43589,52.1343752437369,57.32320874534616,0.009329262720620058
EUR_USD,2011-08-31 21:00:00,1.42268,48.39014013524269,29.00375519749733,0.008007410176496014
EUR_USD,2011-09-01 21:00:00,1.41844,47.263079582717786,3.2918679663911994,0.00762592814119681
EUR_USD,2011-09-02 21:00:00,1.42057,47.89377113819001,-9.52698201199199,0.006526742512957486
EUR_USD,2011-09-03 21:00:00,1.41566,46.56578267217861,-11.88910017228571,0.005221394010365989
EUR_USD,2011-09-04 21:00:00,1.40608,44.09781420975823,-13.582195622113057,0.004519115208292812
EUR_USD,2011-09-05 21:00:00,1.39727,41.98110954208758,-22.75495040035813,0.008075292166634248
EUR_USD,2011-09-06 21:00:00,1.39926,42.62463992060577,-18.27355057448478,0.010002233733307378
EUR_USD,2011-09-07 21:00:00,1.38728,39.8705455916781,-16.996686092109226,0.0101637869866459
EUR_USD,2011-09-08 21:00:00,1.36268,35.05866337787977,-20.590207941526916,0.009407029589316687
EUR_USD,2011-09-09 21:00:00,1.36491,35.78542077912819,-20.44886081881523,0.008051623671453376
EUR_USD,2011-09-10 21:00:00,1.35731,34.42710504622633,-15.731219013847602,0.006521298937162693
EUR_USD,2011-09-11 21:00:00,1.34957,33.10332202410642,-6.133272946362371,0.007639039149730168
EUR_USD,2011-09-12 21:00:00,1.35584,35.19164253370698,-6.979266621734017,0.010985231319784135
EUR_USD,2011-09-13 21:00:00,1.35917,36.28443598419368,-4.00374376039947,0.013288185055827302
EUR_USD,2011-09-14 21:00:00,1.37038,39.81834859305256,3.209927897947726,0.017536548044661832
EUR_USD,2011-09-15 21:00:00,1.3754,41.32592010751965,9.99029395452011,0.017821238435729483
EUR_USD,2011-09-16 21:00:00,1.38013,42.7244249067275,17.25596228508032,0.015202990748583613
EUR_USD,2011-09-17 21:00:00,1.3684,40.262480035185746,16.62499750826371,0.012162392598866891
EUR_USD,2011-09-18 21:00:00,1.35866,38.36356614719984,10.820611091076097,0.010465914079093495
EUR_USD,2011-09-19 21:00:00,1.35938,38.585067063237204,3.6750023608066162,0.011530731263274792
EUR_USD,2011-09-20 21:00:00,1.35633,37.98684578485366,-0.8715750927475984,0.013312585010619837
